X,Результаты модуля (FunctionWithModule)
3.2081,69.70281274960107
3.209200000000001,69.8679268030293
3.2103,70.03332565950262
3.211400000000001,70.19900961064116
3.2125000000000004,70.36497894811257
3.2136000000000013,70.53123396363333
3.2147000000000006,70.69777494896718
3.2157999999999998,70.86460219592647
3.2169000000000008,71.03171599637105
3.218,71.19911664220766
3.219100000000001,71.36680442539155
3.2202,71.53477963792412
3.221300000000001,71.7030425718548
3.2224000000000004,71.87159351927902
3.2235000000000014,72.0404327723402
3.2246000000000006,72.20956062322702
3.2257,72.37897736417565
3.226800000000001,72.54868328746873
3.2279,72.71867868543404
3.229000000000001,72.88896385044677
3.2301,73.0595390749267
3.231200000000001,73.23040465134056
3.2323000000000004,73.40156087219968
3.2334000000000014,73.57300803006176
3.2345000000000006,73.74474641752883
3.2356,73.91677632724885
3.236700000000001,74.08909805191496
3.2378,74.26171188426433
3.238900000000001,74.43461811707978
3.24,74.60781704318765
3.241100000000001,74.78130895545986
3.2422000000000004,74.95509414681166
3.2433000000000014,75.12917291020314
3.2444000000000006,75.303545538638
3.2455,75.47821232516372
3.246600000000001,75.65317356287218
3.2477,75.8284295448976
3.248800000000001,76.003980564419
3.2499000000000002,76.1798269146572
3.2510000000000012,76.3559688888777
3.2521000000000004,76.53240678038749
3.2532000000000014,76.70914088253751
3.2543000000000006,76.88617148872072
3.2554,77.06349889237288
3.256500000000001,77.24112338697245
3.2576,77.41904526603929
3.258700000000001,77.59726482313644
3.2598000000000003,77.77578235186773
3.2609000000000012,77.95459814587997
3.2620000000000005,78.1337124988607
3.2631000000000014,78.3131257045398
3.2642000000000007,78.49283805668757
3.2653,78.67284984911635
3.266400000000001,78.85316137567973
3.2675,79.03377293028045
3.268600000000001,79.21468480683552
3.2697000000000003,79.39589729932932
3.2708000000000013,79.57741070177856
3.2719000000000005,79.75922530823918
3.2729999999999997,79.94134141280844
3.2741000000000007,80.12375930962335
3.2752,80.30647929286022
3.276300000000001,80.48950165673634
3.2774,80.6728266955075
3.278500000000001,80.85645470346991
3.2796000000000003,81.04038597495853
3.2807000000000013,81.22462080434828
3.2818000000000005,81.40915948605235
3.2828999999999997,81.59400231452337
3.2840000000000007,81.77914958425333
3.2851,81.96460158977143
3.286200000000001,82.15035862564727
3.2873,82.33642098648687
3.288400000000001,82.52278896693647
3.2895000000000003,82.70946286167872
3.2906000000000013,82.8964429654357
3.2917000000000005,83.0837295729659
3.2927999999999997,83.27132297906692
3.2939000000000007,83.45922347857316
3.295,83.6474313663562
3.296100000000001,83.83594693732596
3.2972,84.024770486428
3.298300000000001,84.21390230864618
3.2994000000000003,84.40334269900056
3.3005000000000013,84.59309195254839
3.3016000000000005,84.78315036438255
3.3026999999999997,84.97351822963353
3.3038000000000007,85.16419584346801
3.3049,85.35518350108758
3.306000000000001,85.54648149773169
3.3071,85.73809012867406
3.308200000000001,85.93000968922533
3.3093000000000004,86.12224047473079
3.3104000000000013,86.31478278057246
3.3115000000000006,86.50763690216628
3.3125999999999998,86.70080313496426
3.3137000000000008,86.89428177445365
3.3148,87.08807311615584
3.315900000000001,87.2821774556281
3.317,87.47659508846091
3.318100000000001,87.671326310281
3.3192000000000004,87.86637141674781
3.3203000000000014,88.06173070355646
3.3214000000000006,88.25740446643488
3.3225,88.45339300114601
3.3236000000000008,88.64969660348666
3.3247,88.8463155692862
3.325800000000001,89.04325019440914
3.3269,89.2405007747518
3.328000000000001,89.43806760624541
3.3291000000000004,89.63595098485291
3.3302000000000014,89.83415120657142
3.3313000000000006,90.03266856743015
3.3324,90.23150336349134
3.333500000000001,90.43065589085059
3.3346,90.63012644563459
3.335700000000001,90.82991532400379
3.3368,91.0300228221495
3.337900000000001,91.23044923629645
3.3390000000000004,91.43119486270021
3.3401000000000014,91.63225999764924
3.3412000000000006,91.83364493746248
3.3423,92.0353499784914
3.343400000000001,92.2373754171188
3.3445,92.43972154975809
3.345600000000001,92.64238867285474
3.3467000000000002,92.8453770828844
3.347800000000001,93.0486870763543
3.3489000000000004,93.25231894980189
3.3500000000000014,93.4562729997958
3.3511000000000006,93.66054952293439
3.3522,93.86514881584712
3.353300000000001,94.0700711751937
3.3544,94.27531689766322
3.355500000000001,94.48088627997556
3.3566000000000003,94.68677961887947
3.3577000000000012,94.89299721115472
3.3588000000000005,95.09953935360912
3.3599000000000014,95.30640634308135
3.3610000000000007,95.51359847643843
3.3621,95.72111605057673
3.363200000000001,95.92895936242266
3.3643,96.13712870892984
3.365400000000001,96.34562438708222
3.3665000000000003,96.55444669389122
3.3676000000000013,96.76359592639777
3.3687000000000005,96.97307238167029
3.3697999999999997,97.18287635680622
3.3709000000000007,97.39300814893117
3.372,97.60346805519795
3.373100000000001,97.81425637278825
3.3742,98.02537339891026
3.375300000000001,98.23681943080132
3.3764000000000003,98.44859476572483
3.3775000000000013,98.66069970097307
3.3786000000000005,98.87313453386369
3.3796999999999997,99.08589956174296
3.3808000000000007,99.29899508198397
3.3819,99.51242139198568
3.383000000000001,99.72617878917505
3.3841,99.9402675710041
3.385200000000001,100.15468803495335
3.3863000000000003,100.3694404785275
3.3874000000000013,100.58452519925916
3.3885000000000005,100.79994249470566
3.3895999999999997,101.01569266245157
3.3907000000000007,101.23177600010695
3.3918,101.4481928053063
3.392900000000001,101.66494337571177
3.394,101.88202800900905
3.395100000000001,102.09944700291051
3.3962000000000003,102.3172006551529
3.3973000000000013,102.53528926349864
3.3984000000000005,102.75371312573445
3.3994999999999997,102.97247253967227
3.4006000000000007,103.19156780314908
3.4017,103.4109992140254
3.402800000000001,103.63076707018743
3.4039,103.85087166954435
3.405000000000001,104.07131331003102
3.4061000000000003,104.29209228960472
3.4072000000000013,104.5132089062485
3.4083000000000006,104.73466345796734
3.4093999999999998,104.95645624279109
3.4105000000000008,105.17858755877359
3.4116,105.40105770399035
3.412700000000001,105.62386697654226
3.4138,105.84701567455151
3.414900000000001,106.07050409616507
3.4160000000000004,106.29433253955126
3.4171000000000014,106.51850130290292
3.4182000000000006,106.7430106844336
3.4193,106.96786098238121
3.4204000000000008,107.19305249500546
3.4215,107.41858552058773
3.422600000000001,107.64446035743299
3.4237,107.8706773038666
3.424800000000001,108.09723665823775
3.4259000000000004,108.32413871891536
3.4270000000000014,108.55138378429214
3.4281000000000006,108.77897215278067
3.4292,109.0069041228162
3.430300000000001,109.23517999285508
3.4314,109.46380006137396
3.432500000000001,109.69276462687225
3.4336,109.92207398786842
3.434700000000001,110.15172844290358
3.4358000000000004,110.38172829053828
3.4369000000000014,110.61207382935446
3.4380000000000006,110.84276535795382
3.4391,111.07380317495908
3.440200000000001,111.30518757901369
3.4413,111.53691886877958
3.442400000000001,111.76899734294042
3.4435000000000002,112.0014233001981
3.444600000000001,112.23419703927631
3.4457000000000004,112.46731885891606
3.4468000000000014,112.70078905788034
3.4479000000000006,112.9346079349491
3.449,113.16877578892353
3.450100000000001,113.40329291862328
3.4512,113.63815962288662
3.452300000000001,113.87337620057141
3.4534000000000002,114.10894295055384
3.4545000000000012,114.34486017172921
3.4556000000000004,114.58112816301065
3.4567000000000014,114.81774722333125
3.4578000000000007,115.05471765164039
3.4589,115.29203974690705
3.460000000000001,115.52971380811886
3.4611,115.76774013427922
3.462200000000001,116.00611902441187
3.4633000000000003,116.24485077755625
3.4644000000000013,116.48393569277106
3.4655000000000005,116.72337406913097
3.4666000000000015,116.96316620572958
3.4677000000000007,117.20331240167647
3.4688,117.44381295609921
3.469900000000001,117.68466816814238
3.471,117.92587833696665
3.472100000000001,118.16744376175059
3.4732000000000003,118.40936474168832
3.4743000000000013,118.65164157599185
3.4754000000000005,118.89427456388826
3.4764999999999997,119.13726400462194
3.4776000000000007,119.38061019745352
3.4787,119.62431344165881
3.479800000000001,119.86837403653082
3.4809,120.11279228137703
3.482000000000001,120.3575684755223
3.4831000000000003,120.6027029183055
3.4842000000000013,120.8481959090826
3.4853000000000005,121.09404774722344
3.4863999999999997,121.34025873211421
3.4875000000000007,121.58682916315665
3.4886,121.83375933976563
3.489700000000001,122.0810495613733
3.4908,122.32870012742463
3.491900000000001,122.5767113373815
3.4930000000000003,122.82508349071773
3.4941000000000013,123.0738168869243
3.4952000000000005,123.32291182550426
3.4962999999999997,123.57236860597646
3.4974000000000007,123.82218752787377
3.4985,124.07236889074194
3.499600000000001,124.32291299414223
3.5007,124.57382013764813
3.501800000000001,124.82509062084851
3.5029000000000003,125.07672474334387
3.5040000000000013,125.32872280475037
3.5051000000000005,125.58108510469512
3.5061999999999998,125.8338119428208
3.5073000000000008,126.08690361878169
3.5084,126.34036043224536
3.509500000000001,126.59418268289312
3.5106,126.84837067041751
3.511700000000001,127.10292469452551
3.5128000000000004,127.35784505493521
3.5139000000000014,127.61313205137813
3.5150000000000006,127.86878598359756
3.5161,128.12480715134876
3.5172000000000008,128.3811958544008
3.5183,128.6379523925324
3.519400000000001,128.8950770655361
3.5205,129.15257017321466
3.521600000000001,129.4104320153839
3.5227000000000004,129.66866289187033
3.5238000000000014,129.9272631025123
3.5249000000000006,130.18623294715863
3.526,130.44557272567116
3.527100000000001,130.70528273792152
3.5282,130.96536328379221
3.529300000000001,131.22581466317783
3.5304,131.4866371759822
3.531500000000001,131.74783112212106
3.5326000000000004,132.00939680152
3.5337000000000014,132.27133451411555
3.5348000000000006,132.53364455985437
3.5359,132.7963272386931
3.537000000000001,133.05938285059955
3.5381,133.3228116955498
3.539200000000001,133.586614073532
3.5403000000000002,133.8507902845416
3.541400000000001,134.11534062858658
3.5425000000000004,134.38026540568154
3.5436000000000014,134.64556491585327
3.5447000000000006,134.91123945913588
3.5458,135.17728933557402
3.546900000000001,135.44371484522097
3.548,135.7105162881389
3.549100000000001,135.97769396439995
3.5502000000000002,136.2452481740831
3.5513000000000012,136.51317921727835
3.5524000000000004,136.7814873940824
3.5535000000000014,137.050173004607
3.5546000000000006,137.3192363489556
3.5557,137.5886777272567
3.556800000000001,137.8584974396412
3.5579,138.12869578624796
3.559000000000001,138.39927306722424
3.5601000000000003,138.6702295827244
3.5612000000000013,138.94156563291165
3.5623000000000005,139.21328151795547
3.5634000000000015,139.4853775380345
3.5645000000000007,139.75785399333324
3.5656,140.03071118404446
3.566700000000001,140.30394941036877
3.5678,140.57756897251227
3.568900000000001,140.85157017068943
3.5700000000000003,141.12595330512065
3.5711000000000013,141.4007186760342
3.5722000000000005,141.67586658366392
3.5732999999999997,141.95139732825112
3.5744000000000007,142.22731121004358
3.5755,142.5036085292948
3.576600000000001,142.78028958626524
3.5777,143.0573546812207
3.578800000000001,143.3348041144345
3.5799000000000003,143.61263818618423
3.5810000000000013,143.89085719675504
3.5821000000000005,144.16946144643578
3.5831999999999997,144.44845123552304
3.5843000000000007,144.7278268643183
3.5854,145.00758863312745
3.586500000000001,145.28773684226337
3.5876,145.56827179204245
3.588700000000001,145.84919378278843
3.5898000000000003,146.1305031148274
3.5909000000000013,146.41220008849288
3.5920000000000005,146.6942850041213
3.5930999999999997,146.97675816205506
3.5942000000000007,147.2596198626413
3.5953,147.54287040623038
3.596400000000001,147.82651009317826
3.5975,148.11053922384463
3.598600000000001,148.39495809859412
3.5997000000000003,148.6797670177941
3.6008000000000013,148.96496628181782
3.6019000000000005,149.25055619104032
3.6029999999999998,149.5365370458422
3.6041000000000007,149.82290914660794
3.6052,150.10967279372332
3.606300000000001,150.39682828758023
3.6074,150.6843759285723
3.608500000000001,150.97231601709754
3.6096000000000004,151.26064885355623
3.6107000000000014,151.54937473835238
3.6118000000000006,151.83849397189272
3.6129,152.1280068545869
3.6140000000000008,152.41791368684804
3.6151,152.7082147690907
3.616200000000001,152.9989104017334
3.6173,153.29000088519552
3.618400000000001,153.58148651990095
3.6195000000000004,153.87336760627346
3.6206000000000014,154.16564444474156
3.6217000000000006,154.4583173357336
3.6228,154.75138657968108
3.623900000000001,155.04485247701837
3.625,155.338715328179
3.626100000000001,155.63297543360108
3.6272,155.9276330937216
3.628300000000001,156.22268860898174
3.6294000000000004,156.5181422798219
3.6305000000000014,156.81399440668534
3.6316000000000006,157.11024529001503
3.6327,157.40689523025668
3.633800000000001,157.7039445278562
3.6349,158.00139348325982
3.636000000000001,158.29924239691627
3.6371,158.5974915692725
3.638200000000001,158.89614130077928
3.6393000000000004,159.19519189188435
3.6404000000000014,159.49464364303932
3.6415000000000006,159.79449685469336
3.6426,160.09475182729724
3.643700000000001,160.3954088613024
3.6448,160.69646825715873
3.645900000000001,160.99793031531752
3.6470000000000002,161.29979533622847
3.6481000000000012,161.60206362034296
3.6492000000000004,161.9047354681097
3.6503000000000014,162.20781117997947
3.6514000000000006,162.5112910563996
3.6525,162.8151753978196
3.653600000000001,163.1194645046874
3.6547,163.42415867744816
3.655800000000001,163.72925821654962
3.6569000000000003,164.0347634224349
3.6580000000000013,164.34067459554893
3.6591000000000005,164.64699203633305
3.6602000000000015,164.95371604522953
3.6613000000000007,165.2608469226773
3.6624,165.56838496911513
3.663500000000001,165.8763304849799
3.6646,166.18468377070593
3.665700000000001,166.49344512672727
3.6668000000000003,166.80261485347424
3.6679000000000013,167.11219325137702
3.6690000000000005,167.4221806208628
3.6700999999999997,167.7325772623563
3.6712000000000007,168.0433834762813
3.6723,168.3545995630575
3.673400000000001,168.6662258231034
3.6745,168.9782625568344
3.675600000000001,169.29071006466395
3.6767000000000003,169.60356864700154
3.6778000000000013,169.91683860425547
3.6789000000000005,170.2305202368293
3.6799999999999997,170.5446138451248
3.6811000000000007,170.85911972954133
3.6822,171.17403819047294
3.683300000000001,171.48936952831247
3.6844,171.80511404344742
3.685500000000001,172.1212720362645
3.6866000000000003,172.4378438071434
